,MAN,WOMAN,associated_word
0,0.1551859825849533,0.1298348754644394,man
1,0.10010860860347748,0.08997155725955963,man
2,0.0456102229654789,0.04892577975988388,woman
3,0.05099659413099289,0.047761544585227966,man
4,0.049914322793483734,0.06472296267747879,woman
5,0.12049924582242966,0.12459373474121094,woman
6,0.056592971086502075,0.06321025639772415,woman
7,0.10541918128728867,0.08106845617294312,man
8,0.08984240144491196,0.08708126842975616,man
9,0.025642376393079758,0.04195857048034668,woman
10,0.07274150848388672,0.07763717323541641,woman
11,0.08339809626340866,0.06393454968929291,man
12,-0.09235110878944397,-0.08247113972902298,woman
13,-0.0922328308224678,-0.08099064975976944,woman
14,0.056926727294921875,0.06954480707645416,woman
15,0.056926727294921875,0.06954480707645416,woman
16,0.056926727294921875,0.06954480707645416,woman
17,0.14774100482463837,0.11731404066085815,man
18,0.007620608434081078,0.013391860760748386,woman
19,0.1608888804912567,0.18245507776737213,woman
20,0.021372677758336067,0.03647686168551445,woman
21,0.0842708870768547,0.0727728009223938,man
22,0.06438850611448288,0.059317562729120255,man
23,0.18015822768211365,0.16623730957508087,man
24,0.21040040254592896,0.18637405335903168,man
25,0.21040040254592896,0.18637405335903168,man
26,0.015774095430970192,0.0315142497420311,woman
27,0.2477608621120453,0.2309521734714508,man
28,0.2582942247390747,0.23632913827896118,man
29,0.21040040254592896,0.18637405335903168,man
30,0.21040040254592896,0.18637405335903168,man
31,0.20937083661556244,0.18545056879520416,man
32,0.13405054807662964,0.11089274287223816,man
33,0.13405054807662964,0.11089274287223816,man
34,0.18575933575630188,0.17155298590660095,man
35,0.10911402851343155,0.1106930747628212,woman
36,0.10911402851343155,0.1106930747628212,woman
